LoanRange,BusinessName,State,Jobs,Date
"e $150,000-350,000",FRONTIERS OF FLIGHT MUSEUM,TX,21,4/10/20
"e $150,000-350,000",FT WORTH WEEKLY LP,TX,21,5/3/20
"e $150,000-350,000","FUTURISTIC'S UNLIMITED, INC.",TX,21,4/6/20
"e $150,000-350,000","G. J. BRITSCH, INC.",TX,21,4/8/20
"e $150,000-350,000",G2 HOSPITALITY LLC,TX,21,4/15/20
"e $150,000-350,000",GABE'S CASING & LAYDOWN SERVICE INC,TX,21,4/14/20
"e $150,000-350,000","GALLOWAY RESEARCH SERVICE, INC",TX,21,4/28/20
"e $150,000-350,000","GANS & SMITH INSURANCE AGENCY, INC",TX,21,4/13/20
"e $150,000-350,000","GARTEX MASONRY AND SUPPLY, INC",TX,21,4/8/20
"e $150,000-350,000",GARY ADAMEK HOLDING COMPANY LLC,TX,21,4/14/20
"e $150,000-350,000","GASKET SERVICE, INC.",TX,21,4/28/20
"e $150,000-350,000","GENESIS RESOURCES, LLC",TX,21,4/28/20
"e $150,000-350,000","GENEUS HEALTH, LLC",TX,21,4/15/20
"e $150,000-350,000",GENUS HOLDINGS LLC,TX,21,4/13/20
"e $150,000-350,000",GERTSON FARMS PARTNERSHIP,TX,21,5/12/20
"e $150,000-350,000",GIRLS INCORPORATED OF METROPOLITAN DALLAS,TX,21,4/27/20
"e $150,000-350,000",GL HUNT CO INC,TX,21,4/7/20
"e $150,000-350,000","GLOBAL  ENERGY TRANSFER, INC.",TX,21,4/5/20
"e $150,000-350,000",GLOBAL NUCLEONICS LLC,TX,21,5/1/20
"e $150,000-350,000",GM & DOOR SERVICES LLC,TX,21,4/13/20
"e $150,000-350,000",GM WHOLESALE LTD.,TX,21,4/13/20
"e $150,000-350,000",GOLD STAR DAIRY LLC,TX,21,4/30/20
"e $150,000-350,000",GOLDEN TEX COMPANY INC,TX,21,5/1/20
"e $150,000-350,000",GOLDEN TRIANGLE FOOT & ANKLE SPECIALISTS/PODIATRY ASSOCIATES,TX,21,4/11/20
"e $150,000-350,000","GOODWIN PLUMBING SERVICE, INC.",TX,21,4/7/20
"e $150,000-350,000",GRACE MUSEUM INC.,TX,21,4/6/20
"e $150,000-350,000","GRADUATE MEDICAL EDUCATION DEVELOPMENT, LLC",TX,21,5/1/20
"e $150,000-350,000",GRAND TIME CORPORATION,TX,21,4/13/20
"e $150,000-350,000",GREATER HOUSTON HEART SPECIALISTS. P.A.,TX,21,4/27/20
"e $150,000-350,000","GREENVILLE STEEL, LTD.",TX,21,5/1/20
"e $150,000-350,000",GREGORY PEARSON DBA MEMORIAL DERMATOLOGY,TX,21,4/28/20
"e $150,000-350,000",GRIFF'S OPERATING COMPANY,TX,21,4/10/20
"e $150,000-350,000","GROOVE JONES, LLC",TX,21,4/7/20
"e $150,000-350,000",GULF DELIVERY SYSTEMS INC,TX,21,4/13/20
"e $150,000-350,000","GYN PATH SERVICE, INC",TX,21,4/8/20
"e $150,000-350,000",H & S METAL INC.,TX,21,4/11/20
"e $150,000-350,000","H2ECO BULK, LLC",TX,21,4/29/20
"e $150,000-350,000",H2O TERRA LLC,TX,21,4/16/20
"e $150,000-350,000",HA TV SPECIAL,TX,21,4/30/20
"e $150,000-350,000",HAL WATSON AIR CONDITIONING COMPANY DBA EFFICIENT CLIMATE CONTROL,TX,21,4/11/20
"e $150,000-350,000","HAL, INC",TX,21,4/12/20
"e $150,000-350,000",HANCOCK SIGN COMPANY,TX,21,4/8/20
"e $150,000-350,000",HANDSOME HOLDINGS INC.,TX,21,4/4/20
"e $150,000-350,000","HAPECO, INC",TX,21,5/1/20
"e $150,000-350,000",HARDIN TUBULAR SALES INC,TX,21,4/11/20
"e $150,000-350,000","HARVEY L. CARTER III, MD PA",TX,21,4/11/20
"e $150,000-350,000",HAUK CUSTOM POOLS LLC,TX,21,4/16/20
"e $150,000-350,000","HD WASTE & RECYCLING, LLC",TX,21,6/9/20
"e $150,000-350,000","HEALTH WATCH HEALTH CARE OF LIBERAL, LLC",TX,21,4/14/20
"e $150,000-350,000","HEART OF TEXAS FORD, INC.",TX,21,4/7/20
"e $150,000-350,000",HEATH & HEATH HARDWARE INC.,TX,21,4/27/20
"e $150,000-350,000",HESS AIR INC.,TX,21,4/28/20
"e $150,000-350,000",HFI MANAGEMENT COMPANY INC,TX,21,4/13/20
"e $150,000-350,000","HILDBRANDT TREE TECH, LLC",TX,21,4/10/20
"e $150,000-350,000",HILLCROFT PHYSICIANS PA,TX,21,4/8/20
"e $150,000-350,000","HIREWORKS, LLC",TX,21,4/9/20
"e $150,000-350,000","HOPKINS & LOWE HOLDINGS, LLC",TX,21,4/9/20
"e $150,000-350,000",HOPKINS BRUCE PUBLISHERS CORP,TX,21,4/15/20
"e $150,000-350,000",HOPKINS MINOR EMERGENCY CENTER LLC,TX,21,4/13/20
"e $150,000-350,000",HOUSTON ASSOCIATES OF CARDIOVASCULAR MEDICINE PA,TX,21,4/14/20
"e $150,000-350,000",HOUSTON FAB &AMP; TRUCK RIGGING INC.,TX,21,5/3/20
"e $150,000-350,000","HUGHES EYE CARE, PLLC",TX,21,4/11/20
"e $150,000-350,000","HULEN DENTAL, PLLC",TX,21,4/10/20
"e $150,000-350,000",HUNT PAN AM AVIATION INC,TX,21,4/10/20
"e $150,000-350,000","HUNTER FIRE PROTECTION, INC",TX,21,4/28/20
"e $150,000-350,000",HUSER CONSTRUCTION INC,TX,21,4/7/20
"e $150,000-350,000",HUSKY TRAILER MANUFACTURING COMPANY OF HOUSTON,TX,21,4/12/20
"e $150,000-350,000",HYDROLOGIC MONITORING LLC,TX,21,5/1/20
"e $150,000-350,000",IBERIA MEDICAL CLINIC PA,TX,21,4/11/20
"e $150,000-350,000",IFC CONTRACTING SOLUTIONS LLC,TX,21,4/28/20
"e $150,000-350,000","INDUSTRIAL TRANSPORTATION, INC.",TX,21,4/8/20
"e $150,000-350,000",INFOLYTE IT TECHNOLOGIES LLC,TX,21,4/15/20
"e $150,000-350,000","INNOVATIVE ALTERNATIVES, INC.",TX,21,4/9/20
"e $150,000-350,000","INTEGROUS VENTURES, LLC",TX,21,4/10/20
"e $150,000-350,000",INTELLYS CORPORATION,TX,21,5/1/20
"e $150,000-350,000",INTERFET CORPORATION,TX,21,4/28/20
"e $150,000-350,000","INTRUDER ALERT SYSTEMS, INC.",TX,21,4/6/20
"e $150,000-350,000","ISJ UNDERGROUND UTILITIES, LLC",TX,21,4/28/20
"e $150,000-350,000","ISOGENT PARTNERS, LLC",TX,21,4/6/20
"e $150,000-350,000",ITI SOLUTIONS INC,TX,21,4/27/20
"e $150,000-350,000",J & R LANDMARK CONSTRUCTION CORP,TX,21,4/14/20
"e $150,000-350,000",J MICHAEL MOORE LAW FIRM PC,TX,21,4/8/20
"e $150,000-350,000","J. BRANDT RECOGNITION, LTD.",TX,21,4/15/20
"e $150,000-350,000","JAMES A. WILLIAMS, OD., PROFESSIONAL CORPORATION",TX,21,4/29/20
"e $150,000-350,000","JAMES F TURNER ENGINEERS, LP",TX,21,5/3/20
"e $150,000-350,000","JANSSEN LEASE SERVICE, INC",TX,21,4/15/20
"e $150,000-350,000",JASON C WEBSTER PC,TX,21,4/9/20
"e $150,000-350,000",JASTRA ENTERPRISES. INC,TX,21,4/27/20
"e $150,000-350,000",JB KINZEL ENTERPRISE,TX,21,4/6/20
"e $150,000-350,000",JDS COLLISION REPAIR LLC,TX,21,4/29/20
"e $150,000-350,000","JEPSON-BLUHM, LLC.",TX,21,4/14/20
"e $150,000-350,000",JEROME LEE SANG MD PA,TX,21,4/9/20
"e $150,000-350,000",JERRY CATE INC,TX,21,4/9/20
"e $150,000-350,000","JEWISH FAMILY SERVICE OF SAN ANTONIO, TEXAS, INC.",TX,21,4/9/20
"e $150,000-350,000",JJ POWELL INTERESTS LP,TX,21,4/10/20
"e $150,000-350,000","JK READY MIX, LLC",TX,21,4/6/20
"e $150,000-350,000",JOANNE SYMONS INC,TX,21,4/8/20
"e $150,000-350,000",JOE ROD SERVICES LLC,TX,21,4/9/20
"e $150,000-350,000",JOHN LAWRIE INC,TX,21,4/30/20
"e $150,000-350,000",JOHN PAVLE ENTERPRISES,TX,21,4/13/20
"e $150,000-350,000","JOHNSON FENCE AND MASONRY, LLC",TX,21,4/9/20
"e $150,000-350,000","JOLIVETTE ENTERPRISES, LLC",TX,21,4/7/20
"e $150,000-350,000",JONES-DILWORTH INC,TX,21,4/10/20
"e $150,000-350,000",JP EWC ENTERPRISES LLC,TX,21,4/28/20
"e $150,000-350,000","JUKE AUTOMOTIVE, INC.",TX,21,4/11/20
"e $150,000-350,000",JUSTIN FAMILY MEDICAL PA,TX,21,4/13/20
"e $150,000-350,000",KAZ SURVEYING INC,TX,21,4/10/20
"e $150,000-350,000","KCG INDUSTRIAL, LLC",TX,21,4/6/20
"e $150,000-350,000",KELLY FORD TRACTOR INC,TX,21,4/27/20
"e $150,000-350,000","KELLY S. HAMBLEN ROBINSON, D.D.S., P.A.",TX,21,4/13/20
"e $150,000-350,000","KENNETH L. ROBERTS RACING STABLES, INC.",TX,21,5/1/20
"e $150,000-350,000","KETTLER VETERINARY HOSPITAL, INC.",TX,21,4/6/20
"e $150,000-350,000","KIDS' MEALS, INC.",TX,21,4/13/20
"e $150,000-350,000",KIEFER INC,TX,21,4/15/20
"e $150,000-350,000",KIKKERI INTERNATIONAL PA,TX,21,5/3/20
"e $150,000-350,000",KINECT SOLAR LLC,TX,21,4/15/20
"e $150,000-350,000",KINGDOM MANUFACTURING LLC,TX,21,5/2/20
"e $150,000-350,000","KINNEY BONDED WAREHOUSE, INC.",TX,21,4/13/20
"e $150,000-350,000",KIRBY HALL SCHOOL,TX,21,4/15/20
"e $150,000-350,000","KIRK J. TIEMANN, M.D. P.A.",TX,21,4/7/20
"e $150,000-350,000",KMK PUMP LLC,TX,21,4/11/20
"e $150,000-350,000",KOCUREK LAND IMPROVEMENTS,TX,21,4/28/20
"e $150,000-350,000","KOETTER FIRE PROTECTION INTERNATIONAL, LLC",TX,21,4/9/20
"e $150,000-350,000",LA QUINTA USED AUTO PARTS INC,TX,21,4/13/20
"e $150,000-350,000","LAAKE OILFIELD SERVICES, LLC",TX,21,4/28/20
"e $150,000-350,000","LAKE COUNTRY FORD, INC",TX,21,4/13/20
"e $150,000-350,000",LAPAROSCOPY BARIATRICS & SURGERY PA,TX,21,4/5/20
"e $150,000-350,000","LAREDO CYCLE SPORTS, LTD.",TX,21,4/9/20
"e $150,000-350,000",LARWEL INDUSTRIES INC,TX,21,5/10/20
"e $150,000-350,000",LCR SOUND LLC,TX,21,4/9/20
"e $150,000-350,000",LDTH THE LEAF GROUP LLC,TX,21,4/14/20
"e $150,000-350,000",LED INSPIRATIONS LLC,TX,21,4/16/20
"e $150,000-350,000","LEGACY DESIGN CONCRETE CONSTRUCTION, LLC",TX,21,4/14/20
"e $150,000-350,000","LEGACY PAPER AND PACKAGING, LLC",TX,21,4/15/20
"e $150,000-350,000","LEON'S SIGNS, INC.",TX,21,4/10/20
"e $150,000-350,000","LEYVA CONSTRUCTION SERVICES, LLC",TX,21,5/6/20
"e $150,000-350,000",LIBERTAS REHAB LLC,TX,21,4/15/20
"e $150,000-350,000","LIBERTY SIGNS, INC.",TX,21,5/1/20
"e $150,000-350,000",LIFE CORPORATION,TX,21,4/16/20
"e $150,000-350,000",LIGHTSPEED LOCATING LLC,TX,21,5/1/20
"e $150,000-350,000",LINDA PACE FOUNDATION,TX,21,4/30/20
"e $150,000-350,000",LINEAR LABS LLC,TX,21,5/1/20
"e $150,000-350,000","LITTLE FARM FROZEN FOODS, INC.",TX,21,4/11/20
"e $150,000-350,000","LLANO ENVIRONMENTAL & ENERGY GROUP, LLC",TX,21,4/3/20
"e $150,000-350,000",LOGIS INC,TX,21,4/28/20
"e $150,000-350,000",LONE STAR CABINET & MILLWORK INC.,TX,21,4/5/20
"e $150,000-350,000","LONE STAR GASKET & SUPPLY, INC",TX,21,4/7/20
"e $150,000-350,000","LONE STAR REPROGRAPHICS, INC.",TX,21,4/15/20
"e $150,000-350,000","LONGHORN TITLE COMPANY, INC",TX,21,4/11/20
"e $150,000-350,000",LOS PATRONES GRILL,TX,21,4/28/20
"e $150,000-350,000","LTW SERVICES, LP",TX,21,4/27/20
"e $150,000-350,000",LUBBOCK KIDNEY AND BLOOD PRESSURE CLINIC,TX,21,4/30/20
"e $150,000-350,000",LUNA WHOLESALE INC,TX,21,4/30/20
"e $150,000-350,000","M & B ROUSTABOUT SERVICES, INC.",TX,21,4/5/20
"e $150,000-350,000","M & M ELECTRIC COMPANY, INC.",TX,21,4/7/20
"e $150,000-350,000","M&M 4 HIM, LLC",TX,21,4/4/20
"e $150,000-350,000","M.G.M., D.D.S., P.A.",TX,21,4/27/20
"e $150,000-350,000",M.K. FISHING GETAWAY LLC,TX,21,4/14/20
"e $150,000-350,000","MAGNUM TOOL CORPORATION, INC",TX,21,4/9/20
"e $150,000-350,000",MAHSHAN LLC,TX,21,4/30/20
"e $150,000-350,000",MALE MEDICAL GROUP MANAGEMENT LLC,TX,21,4/29/20
"e $150,000-350,000",MALNORY MCNEAL & COMPANY PC,TX,21,4/8/20
"e $150,000-350,000",MAMASO INC,TX,21,4/27/20
"e $150,000-350,000","MARG-TIFF INC., DBA I.M. SERVICES",TX,21,4/7/20
"e $150,000-350,000",MARIA ELENA RODRIGUEZ DE LIMA MD PA,TX,21,4/12/20
"e $150,000-350,000",MARSHALL BRAZILLE PAITING INC.,TX,21,4/9/20
"e $150,000-350,000","MARTIN SERVICES, INC",TX,21,4/9/20
"e $150,000-350,000","MARTINEZ & ASSOCIATES, PLLC",TX,21,4/10/20
"e $150,000-350,000",MATCO HVAC INC,TX,21,4/27/20
"e $150,000-350,000",MATRIX CHEMICAL LLC,TX,21,4/13/20
"e $150,000-350,000",MATTHEWSON DRIG CO INC,TX,21,4/15/20
"e $150,000-350,000","MCCOY'S LAWN EQUIPMENT CENTER,  INC",TX,21,4/3/20
"e $150,000-350,000","MEDICAL CENTER ENDODONTICS BAYTOWN, PLLC",TX,21,5/1/20
"e $150,000-350,000",MEDWIN FAMILY MEDICINE & REHAB PLLC,TX,21,4/28/20
"e $150,000-350,000","MESA MACHINE, INC.",TX,21,5/15/20
"e $150,000-350,000",MESA TECHNOLOGIES,TX,21,4/12/20
"e $150,000-350,000","METRIX LOGISTICS GROUP, LLC",TX,21,5/3/20
"e $150,000-350,000",METRO HEATING & COOLING,TX,21,4/28/20
"e $150,000-350,000",METZLER VETERINARY SERVICES PLLC,TX,21,5/3/20
"e $150,000-350,000",MICHAEL N PRIEDE FINANCIAL GROUP LLC,TX,21,4/27/20
"e $150,000-350,000",MID VALLEY CONCRETE PUMPING LLC,TX,21,4/27/20
"e $150,000-350,000","MID VALLEY PAVING, INC.",TX,21,4/9/20
"e $150,000-350,000",MIDAIR AIR CONDITIONING & HEATING INC,TX,21,4/9/20
"e $150,000-350,000","MIDDLEBROOK FARMS, INC.",TX,21,4/27/20
"e $150,000-350,000",MIDDLEMAN CONSTRUCTION COMPANY LLC,TX,21,4/28/20
"e $150,000-350,000","MIDLAND CYCLES, INC",TX,21,4/15/20
"e $150,000-350,000","MIKE RAY AND ASSOCIATES, INC.",TX,21,4/7/20
"e $150,000-350,000","MIKO TRUCKING, INC",TX,21,4/28/20
"e $150,000-350,000",MILLUNZI AND ASSOCIATES INC,TX,21,4/29/20
"e $150,000-350,000","MILO BUTTERFINGER'S, INC.",TX,21,5/1/20
"e $150,000-350,000",MILSPEC WORKS LLC,TX,21,5/1/20
"e $150,000-350,000","MINUTEMAN BENEFITS, LLC",TX,21,5/3/20
"e $150,000-350,000",MIRANDA'S WOODWORK INSTALLATION LLC.,TX,21,4/30/20
"e $150,000-350,000","MITCHELL & SHIRLEY, INC",TX,21,4/6/20
"e $150,000-350,000",MITCHELL EXCAVATION & CONSTRUCTION LLC,TX,21,4/15/20
"e $150,000-350,000",MJ MILLER INC.,TX,21,4/9/20
"e $150,000-350,000","MJMM INVESTMENTS, LLC",TX,21,4/7/20
"e $150,000-350,000",MK PALLETS INC,TX,21,4/28/20
"e $150,000-350,000",MOAZAM P.A.,TX,21,6/15/20
"e $150,000-350,000","MOBILE CR IMAGING, LLC",TX,21,4/28/20
"e $150,000-350,000","MOBILE ELECTRIC POWER SOLUTION, INC.",TX,21,4/8/20
"e $150,000-350,000","MOBIUS INTERNATIONAL, INC.",TX,21,4/10/20
"e $150,000-350,000",MOHAWK CONCRETE PUMPING LLC,TX,21,4/4/20
"e $150,000-350,000","MOMENTUM ENGINEERED SYSTEMS, INC",TX,21,4/15/20
"e $150,000-350,000","MONAHANS PROPERTIES, L.P.",TX,21,4/14/20
"e $150,000-350,000","MONCLA'S, INC.",TX,21,4/11/20
"e $150,000-350,000",MOO-LA TRANSPORT INC,TX,21,4/9/20
"e $150,000-350,000","MORAN MUNCHIES, INC",TX,21,4/10/20
"e $150,000-350,000","MORGAN AIR SERVICES, LLC",TX,21,4/4/20
"e $150,000-350,000","MSK DIAGNOSTICS, LLC",TX,21,4/9/20
"e $150,000-350,000","MUELLER CONSTRUCTION COMPANY, LLC",TX,21,4/5/20
"e $150,000-350,000",MULTI ELECTRIC CO,TX,21,4/13/20
"e $150,000-350,000",MULTI-WAR VETERANS PROTECTIVE SECURITY LLC,TX,21,4/16/20
"e $150,000-350,000",MURRAY &AMP; SON ENTERPRISES LLC,TX,21,5/3/20
"e $150,000-350,000","MURRAY PLUMBING CO, LLC",TX,21,4/13/20
"e $150,000-350,000","MUSTANG OILFIELD SERVICES, LLC",TX,21,4/9/20
"e $150,000-350,000",N&N ENTERPRISES,TX,21,4/16/20
"e $150,000-350,000","NABARRETTE, LLC",TX,21,4/14/20
"e $150,000-350,000",NATIONAL MANUFACTURING LLC,TX,21,4/11/20
"e $150,000-350,000",NATIONAL WARRANTY & INSTALL SERVICES LLC,TX,21,4/11/20
"e $150,000-350,000",NATIVE SECURITY SERVICES INC,TX,21,5/3/20
"e $150,000-350,000","NE-TEX CONSTRUCTION, LTD.",TX,21,4/7/20
"e $150,000-350,000",NEUROLOGY & SLEEP SPECIALISTS,TX,21,4/15/20
"e $150,000-350,000","NEUTERCORP ANIMAL POPULATION CONTROL CLINICS OF AMERICA, INC.",TX,21,4/11/20
"e $150,000-350,000","NEW EARTHLOK, LLC",TX,21,4/14/20
"e $150,000-350,000","NEW HORIZONS FAMILY DENTISTRY OF MISSION, PLLC",TX,21,4/27/20
"e $150,000-350,000",NEWDAY SERVICES FOR CHILDREN AND FAMILIES,TX,21,4/13/20
"e $150,000-350,000",NIBLETTS OILFIELD SERVICES INC,TX,21,4/9/20
"e $150,000-350,000",NITU SALONS TEXAS LLC,TX,21,4/9/20
"e $150,000-350,000",NOLTE & ASSOCIATES,TX,21,5/1/20
"e $150,000-350,000","NORTH DALLAS FUNERAL GROUP, LLC",TX,21,4/27/20
"e $150,000-350,000","NORTH TEXAS INGREDIENTS, INC.",TX,21,4/14/20
"e $150,000-350,000","NORTH TEXAS LUNG & SLEEP CLINIC, P.A",TX,21,4/9/20
"e $150,000-350,000",NORTH TEXAS TRAILERS LLC,TX,21,5/1/20
"e $150,000-350,000","NORTHSIDE A/C GP, LLC",TX,21,5/1/20
"e $150,000-350,000",NORTHWEST CUSTOM LLC DBA NWC GENERAL CONSTRUCTION,TX,21,4/16/20
"e $150,000-350,000",NSL HOLDINGS INC,TX,21,4/10/20
"e $150,000-350,000","NUGGET INTERNATIONAL, INC.",TX,21,4/10/20
"e $150,000-350,000",OCCASIONS FINE JEWELRY,TX,21,4/3/20
"e $150,000-350,000",OCEAN GATE INVESTMENTS LLC,TX,21,4/9/20
"e $150,000-350,000","OILFIELD PARTNERS ENERGY SERVICES, LLC",TX,21,4/4/20
"e $150,000-350,000","OLENKA MANAGEMENT, INC.",TX,21,4/16/20
"e $150,000-350,000",ONE RADIUS LLC,TX,21,4/15/20
"e $150,000-350,000",ORAL SURGERY ASSOCIATES LP,TX,21,4/8/20
"e $150,000-350,000",ORIGINAL SERVICES INC.,TX,21,4/6/20
"e $150,000-350,000",OTSO ENERGY SOLUTIONS LLC,TX,21,4/5/20
"e $150,000-350,000",OUR LADY OF THE HILLS REGIONAL CATHOLIC HIGH SCHOOL,TX,21,4/14/20
"e $150,000-350,000","PACKAGE EXPRESS, LP",TX,21,4/12/20
"e $150,000-350,000",PANHANDLE FIRE PROTECTION LLC,TX,21,4/11/20
"e $150,000-350,000",PARATUS CLASSICAL ACADEMY LLC,TX,21,4/5/20
"e $150,000-350,000","PARKINSON VOICE PROJECT, INC",TX,21,4/6/20
"e $150,000-350,000",PAROBEK PLUMBING LLC,TX,21,4/27/20
"e $150,000-350,000",PCI LOGISTICS INC.,TX,21,4/6/20
"e $150,000-350,000",PCL EMPLOYERS INC,TX,21,4/11/20
"e $150,000-350,000","PDS ENERGY INFORMATION, INC.",TX,21,4/27/20
"e $150,000-350,000",PEACE LUTHERAN CHURCH,TX,21,4/13/20
"e $150,000-350,000","PEARSON'S, INC.",TX,21,4/6/20
"e $150,000-350,000",PEDIATRIC & FAMILY PHYSICIANS PA,TX,21,4/15/20
"e $150,000-350,000",PELONS 508 - AUSTIN LLC,TX,21,4/9/20
"e $150,000-350,000","PFLUGERVILLE FAMILY DENTISTRY, PC",TX,21,4/29/20
"e $150,000-350,000",PHARR INTERNATIONAL SERVICES LLC,TX,21,4/10/20
"e $150,000-350,000",PHILLIPS LAWN SPRINKLER CO INC,TX,21,4/30/20
"e $150,000-350,000","PHOENIX FOOD, LLC",TX,21,4/11/20
"e $150,000-350,000",PINE TREE HOME HEALTH INC,TX,21,4/7/20
"e $150,000-350,000","PINPOINT MARKETING GROUP, INC.",TX,21,4/13/20
"e $150,000-350,000","PIPE & TUBE SUPPLIES, INC.",TX,21,4/29/20
"e $150,000-350,000","PLAINVIEW HOSPICE, LP",TX,21,4/15/20
"e $150,000-350,000",PLANO EYE ASSOCIATES PC,TX,21,4/13/20
"e $150,000-350,000",PLATINUM TILE LLC,TX,21,4/9/20
"e $150,000-350,000",PLUMB MASTERS INC.,TX,21,4/14/20
"e $150,000-350,000","PMTX AUSTIN, LLC",TX,21,4/13/20
"e $150,000-350,000","POPE PRO ENTERPRISES, INC",TX,21,4/11/20
"e $150,000-350,000","PORTER GLASS & MIRROR, INC.",TX,21,4/9/20
"e $150,000-350,000",POSSIBLE MISSIONS INC,TX,21,4/29/20
"e $150,000-350,000",POWERHOUSE CHURCH,TX,21,4/12/20
"e $150,000-350,000",PPG GLOBAL LLC,TX,21,4/15/20
"e $150,000-350,000",PRAETORIAN OPERATING INC,TX,21,4/15/20
"e $150,000-350,000",PREFERRED ASSOCIATION MANAGEMENT COMPANY,TX,21,4/13/20
"e $150,000-350,000","PRESTON BANKS CONSTRUCTION CO., LLC",TX,21,4/27/20
"e $150,000-350,000","PRINCESS CRAFT MANUFACTURING, INC.",TX,21,4/5/20
"e $150,000-350,000","PRINTING CONSULTANTS, INC",TX,21,4/8/20
"e $150,000-350,000","PRIOR AUTOMOTIVE PRODUCTS, LLC",TX,21,4/30/20
"e $150,000-350,000",PROFESSIONAL TRAVEL CENTER LLC,TX,21,5/1/20
"e $150,000-350,000",PROJECT GRAD HOUSTON,TX,21,4/8/20
"e $150,000-350,000",PROLINE SURVEYING LTD,TX,21,4/15/20
"e $150,000-350,000","PROVIDENT CROSSINGS RETIREMENT COMMUNITY, LLC",TX,21,4/4/20
"e $150,000-350,000",PULMONARY CONSULTANTS OF SAN ANTONIO LLC,TX,21,4/14/20
"e $150,000-350,000","PUMPWORKS CASTINGS, LLC",TX,21,5/1/20
"e $150,000-350,000","QUICK INTERNET SOFTWARE SOLUTIONS, INC.",TX,21,4/28/20
"e $150,000-350,000",R & M ENTERPRISES,TX,21,4/14/20
"e $150,000-350,000",R HAKIM CORP,TX,21,4/15/20
"e $150,000-350,000","R.O.S.I. RECYCLED OFFICE SYSTEMS, INC",TX,21,4/13/20
"e $150,000-350,000",RAINEY POOL COMPANY INC,TX,21,4/27/20
"e $150,000-350,000",RAM MASONRY CONTRACTORS INC,TX,21,4/27/20
"e $150,000-350,000","RANCHMERCH.COM, LLC",TX,21,4/8/20
"e $150,000-350,000","RANCO INDUSTRIES, INC",TX,21,4/13/20
"e $150,000-350,000","RAYFORD MODERN DENTISTRY, PC",TX,21,4/29/20
"e $150,000-350,000",RBT INDUSTRIES LLC,TX,21,5/1/20
"e $150,000-350,000","RC MINERALS 2015, LLC",TX,21,4/9/20
"e $150,000-350,000",RCS RECYCLERS INC,TX,21,4/13/20
"e $150,000-350,000",RDA PROMART,TX,21,5/3/20
"e $150,000-350,000",REATA EQUINE HOSPITAL,TX,21,4/6/20
"e $150,000-350,000","REBAR SUPPLY COMPANY, LTD.",TX,21,4/29/20
"e $150,000-350,000",RED HOT DOCUMENT CONSULTANTS LTD,TX,21,4/10/20
"e $150,000-350,000",RED STEEL CO,TX,21,4/8/20
"e $150,000-350,000",REECE SUPPLY COMPANY OF HOUSTON,TX,21,4/6/20
"e $150,000-350,000","REF EXPERTS &AMP; HVAC, LLC",TX,21,5/3/20
"e $150,000-350,000","REICHER CATHOLIC HIGH SCHOOL - WACO, TEXAS",TX,21,4/12/20
"e $150,000-350,000",REIS ASSOCIATES LLC,TX,21,5/12/20
"e $150,000-350,000",RELIANT HOME HEALTH OF FORT WORTH LLC,TX,21,4/28/20
"e $150,000-350,000","RELIANT NDT, LLC",TX,21,4/28/20
"e $150,000-350,000","REM TORQUE-TEST, INC",TX,21,4/15/20
"e $150,000-350,000","REMIX MEDICAL, PLLC",TX,21,5/1/20
"e $150,000-350,000",REMOTE COMPUTER OBSERVATION & MONITORING,TX,21,4/9/20
"e $150,000-350,000","RENCO CONSTRUCTION, INCORPORATED",TX,21,5/1/20
"e $150,000-350,000",REPUBLIC TRAFFIC SAFETY INC.,TX,21,4/13/20
"e $150,000-350,000","RHC MIDCON, LP",TX,21,4/9/20
"e $150,000-350,000","RHODES SURVEYING, INC.",TX,21,5/4/20
"e $150,000-350,000","RHS STEEL CONSTRUCTORS, LLC",TX,21,4/4/20
"e $150,000-350,000","RICK CANUP REALTORS, LTD",TX,21,4/9/20
"e $150,000-350,000",RIDDLE &AMP; WILLIAMS PC,TX,21,5/3/20
"e $150,000-350,000",RIO GRANDE MEDICINE INC,TX,21,4/15/20
"e $150,000-350,000",RISE RECOVERY,TX,21,4/7/20
"e $150,000-350,000","RK MANUFACTURING INDUSTRIES, INC",TX,21,5/3/20
"e $150,000-350,000","RKLING ASSOCIATES, INC.",TX,21,4/14/20
"e $150,000-350,000",RLO2 LLC,TX,21,5/1/20
"e $150,000-350,000",RMC RELIABLE MACHINISTS CORP,TX,21,5/1/20
"e $150,000-350,000",ROBERT LITTLE ENTERPRISES INC,TX,21,4/27/20
"e $150,000-350,000","ROBERT'S COFFEE & VENDING SERVICE, LLC",TX,21,4/15/20
"e $150,000-350,000","ROBNETT CPAS, LLC",TX,21,4/13/20
"e $150,000-350,000",RONALDO D. FACTORIZA MD PA,TX,21,4/13/20
"e $150,000-350,000",ROSEMEADE AUTOMOTIVE LTD CO,TX,21,4/7/20
"e $150,000-350,000","RSER BENBROOK, LLC",TX,21,4/28/20
"e $150,000-350,000",RSW CONSTRUCTION LLC,TX,21,4/27/20
"e $150,000-350,000",RTEL CONSTRUCTION LTD,TX,21,4/10/20
"e $150,000-350,000","RUIZ SEAHOLM, LLC",TX,21,4/4/20
"e $150,000-350,000","RYAN M GUILLORY, MD, PA",TX,21,4/10/20
"e $150,000-350,000","RYMER, ECHOLS, SLAY & NELSON-ARCHER, P.C.",TX,21,4/11/20
"e $150,000-350,000",S EASLEY TRUCKING INC,TX,21,4/27/20
